LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,Pay_AVR,Bill_AVR,P_AMT_AVR,Pay_Rate,Credit_Util,default.payment.next.month
50000.0,2,2,2,38,-1.984915007114664,-109755.586455568,-11105.658283629475,0.10118535777789628,-219.511172911136,0
360000.0,2,2,1,45,0.4559944972884534,272330.7654351123,254.57477116966103,0.0009347998958653022,75.64743484308674,0
500000.0,2,1,1,32,-1.1759284566545063,9662.82993633805,59938.23337295363,6.202968878459698,1.93256598726761,0
220000.0,2,1,1,31,0.4559944972884534,254887.0227282441,4611.583464851867,0.018092656956367106,115.85773760374731,0
220000.0,2,2,2,37,-4.4258245115177814,-102191.34286055957,-3705.3195859789207,0.03625864463915345,-46.45061039116344,0
80000.0,2,2,1,45,0.4559944972884534,84522.28614875418,-5275.406137741878,-0.06241438061031002,105.65285768594272,0
200000.0,2,2,2,38,-4.4258245115177814,-103387.19261195943,-5373.1622934025845,0.05197125637765928,-51.69359630597972,0
100000.0,2,1,2,38,5.3378135060946885,-14591.420935975559,-7368.2682701679005,0.5049726344335135,-14.591420935975558,1
260000.0,2,1,1,32,-4.4258245115177814,-110301.16242663877,-11718.655962663064,0.10624236141171345,-42.42352401024568,1
300000.0,2,5,2,37,-1.93491711987044,-72924.2838488429,36396.11580476357,-0.4990945935129821,-24.308094616280965,0
160000.0,2,3,1,44,-4.4258245115177814,-110197.47216699194,-10512.19877414743,0.09539419160375447,-68.87342010436997,0
50000.0,2,2,2,35,0.01750974566122283,-5877.557317721784,29159.52373375598,-4.961163653110674,-11.755114635443569,0
150000.0,2,3,2,38,2.504381924781128,-107859.86087392329,-11228.008990364675,0.10409812231715211,-71.90657391594885,0
70000.0,2,1,2,27,1.3329640005429142,54827.930735587666,-6171.761420204231,-0.11256601037832474,78.32561533655381,0
80000.0,2,2,2,27,1.2826317139599102,60532.46264851077,-2639.9447740407527,-0.04361204977517466,75.66557831063847,0
100000.0,2,1,2,28,-4.4258245115177814,-110426.68242788488,-11016.208069887414,0.09976038243367173,-110.42668242788487,0
150000.0,2,2,2,30,0.4559944972884534,26650.222680763363,-5391.000000102703,-0.20228724032366263,17.76681512050891,0
340000.0,2,2,3,35,-4.030156569393351,-70589.54521056043,13570.863481262055,-0.19225033169971192,-20.76163094428248,0
210000.0,2,3,1,39,3.3825801397906248,-43198.372210889334,-8460.485382208968,0.1958519487934842,-20.570653433756824,0
240000.0,2,1,2,28,-3.2211700189331944,-78853.78980464995,-733.5421674956847,0.009302560717917812,-32.85574575193748,0
250000.0,2,1,2,35,-0.30299416592748085,-4682.359306554585,15237.18264248558,-3.2541677485441713,-1.8729437226218337,0
200000.0,2,1,1,38,-4.4258245115177814,-90806.18722465912,74.44960105861162,-0.0008198736598687876,-45.403093612329556,0
50000.0,2,1,1,36,1.3248935754880438,-9562.698104493118,5229.177127860285,-0.5468307239986285,-19.12539620898624,0
450000.0,2,1,2,35,-1.984915007114664,-76823.2243633273,18118.002690111443,-0.23584017515880704,-17.071827636294955,0
200000.0,2,1,1,38,0.4559944972884534,-86506.24872805647,-7925.8632060618265,0.09162185764149591,-43.25312436402823,0
350000.0,2,2,1,47,0.4559944972884534,95530.46905133373,-5495.828643404059,-0.05752958922928402,27.294419728952494,1
200000.0,2,1,2,45,-3.2283510966746163,-109545.64788742068,-11885.716930610677,0.10850012903137464,-54.772823943710335,0
530000.0,2,2,1,44,0.4559944972884534,1164564.3369261608,35626.520454623926,0.030592144482682045,219.72912017474732,1
60000.0,2,3,1,45,0.4559944972884534,-24516.60776461504,-9046.01607587175,0.36897502960943546,-40.861012941025066,0
280000.0,2,1,2,30,-4.4258245115177814,-107637.84700852784,-10549.452359778556,0.0980087641379779,-38.442088217331374,0
210000.0,2,1,1,34,0.4559944972884534,298682.3070773633,19063.57563933404,0.06382559390903687,142.22967003683965,0
210000.0,2,1,2,34,0.8745770299066535,-107715.8037217941,-11693.662312383409,0.10856032177586059,-51.293239867521,1
420000.0,2,2,1,46,0.4559944972884534,444596.104724496,9102.692247468713,0.02047407107426054,105.85621541059429,0
80000.0,2,2,2,45,-1.5715963987789352,-107119.37738846596,-8426.007551681623,0.07865997504004248,-133.89922173558244,0
170000.0,2,1,1,31,-2.9078471850859122,-107649.29071530195,-11962.23814423809,0.11112231269478956,-63.32311218547173,0
80000.0,2,2,2,35,-0.7874415922714989,-35576.45050478333,4348.128950900018,-0.12221930207217842,-44.470563130979166,0
510000.0,2,2,1,38,0.4559944972884534,8820.696431176899,-4769.531999815189,-0.5407205697451732,1.7295483198386075,0
110000.0,2,2,1,31,0.4559944972884534,51326.321794559386,-6903.445370377912,-0.13450107330912772,46.66029254050853,0
10000.0,2,2,2,31,-2.030877681831452,-101568.05593896174,-11477.48837465266,0.11300293452057567,-1015.6805593896173,1
300000.0,2,1,2,32,-4.4258245115177814,-110580.20750561373,-11842.152964063047,0.107091072002753,-36.860069168537905,0
60000.0,2,2,1,32,1.6367115583365734,13462.645391965403,-7641.818445994482,-0.5676312658844279,22.437742319942338,1
200000.0,2,2,2,33,0.4559944972884534,308501.67355580244,2059.3310062811247,0.006675266887680687,154.2508367779012,0
230000.0,2,2,1,35,-1.589247064990235,-94910.61538646751,1333.6228164771462,-0.014051355699747112,-41.26548495063805,0
500000.0,2,1,2,45,-4.4258245115177814,-99097.422632255,1014.018386220194,-0.01023254045650773,-19.819484526451,0
50000.0,2,2,2,47,5.3378135060946885,-14338.14340216395,-9846.62041100307,0.6867430555560626,-28.6762868043279,1
280000.0,2,2,1,45,0.4559944972884534,254151.2292558891,505.8040664840155,0.001990169663805768,90.76829616281753,0
170000.0,2,2,1,31,0.4559944972884534,150493.02899630726,-1169.4808140820262,-0.007770996582909647,88.52531117429838,0
60000.0,2,2,2,31,3.3241724630499445,13627.780420234863,1864.8646799906376,0.13684287701184564,22.712967367058106,1
210000.0,2,1,2,32,1.3084083958339086,-110640.0575647089,-11914.573788274443,0.10768770416904466,-52.685741697480424,1
70000.0,2,3,2,42,1.3329640005429142,44497.42310710481,-7677.004018772738,-0.1725269348810216,63.56774729586402,1
300000.0,2,3,1,37,-0.9231363237191972,-56509.4418216424,33449.09387435904,-0.5919204436655479,-18.836480607214135,0
330000.0,2,1,2,31,0.4559944972884534,-4188.071544569584,-4782.551744584002,1.1419460469306557,-1.2691125892635104,0
200000.0,2,2,2,49,0.4559944972884534,97695.89422013077,-2212.3836372037867,-0.022645615303124103,48.847947110065384,0
170000.0,2,5,1,33,0.4559944972884534,173634.45532079684,172.35837506241242,0.0009926507659091808,102.13791489458637,0
20000.0,2,2,1,48,-3.4140437153665397,-110707.18553564744,-11962.23814423809,0.10805295145351047,-553.5359276782372,1
230000.0,2,2,1,45,-1.984915007114664,-109692.14651689604,-11004.7285376246,0.10032375960415293,-47.69223761604175,1
80000.0,2,2,1,27,0.4559944972884534,58483.78682261341,-5005.665505286105,-0.08559065302096014,73.10473352826676,0
320000.0,2,4,3,32,-1.1759284566545063,-83631.3682002861,3569.3982298426067,-0.042680136731643184,-26.134802562589403,0
230000.0,2,2,1,35,0.4559944972884534,265379.8538386111,9283.847286126062,0.03498324063352589,115.38254514722222,0
80000.0,2,2,2,38,-0.7414789175547114,-94107.44775110447,-4387.952079427855,0.046627043706818166,-117.63430968888058,0
300000.0,2,3,1,32,-4.4258245115177814,-110707.18553564744,-11962.23814423809,0.10805295145351047,-36.90239517854915,1
100000.0,2,3,1,43,1.9739718237203208,104765.81530973592,856.2813263326193,0.008173289386438297,104.76581530973593,1
370000.0,2,2,1,47,-4.4258245115177814,-102389.95567619149,-4531.968733657061,0.04426184876951627,-27.672960993565265,0
200000.0,2,2,2,37,-1.5715963987789352,-99632.55947510064,-1628.4352604161165,0.01634440858485706,-49.816279737550325,0
130000.0,2,1,2,30,-1.984915007114664,-101088.35574529301,-4890.939063232969,0.04838281350184792,-77.7602736502254,0
50000.0,2,2,1,42,0.4559944972884534,-37927.14988949939,-8868.037631248906,0.23381766510496835,-75.8542997789988,0
300000.0,2,2,2,35,0.4559944972884534,69086.45229507497,-4453.3050985368845,-0.06445988975546732,23.028817431691657,0
500000.0,2,1,1,44,0.4559944972884534,197718.7966964388,30792.914281360558,0.15574095531563176,39.54375933928776,0
140000.0,2,2,1,37,-1.984915007114664,-109045.19136597484,-10580.05424905733,0.09702449155734715,-77.88942240426773,1
20000.0,2,2,1,44,0.4559944972884534,-76789.41353529374,-9719.627311983915,0.12657509498384964,-383.94706767646875,0
270000.0,2,1,1,44,-4.4258245115177814,-33332.19533796166,75338.65920463529,-2.2602369403143676,-12.345257532578392,0
150000.0,2,2,1,35,0.4559944972884534,357604.43194839853,-3018.42397377933,-0.00844067831411799,238.40295463226568,0
70000.0,2,1,1,45,0.7764984088771569,-9389.856596523989,94863.16981597367,-10.102728283527872,-13.414080852177127,0
120000.0,2,1,1,46,0.4559944972884534,-35886.76719085464,-8890.817871770425,0.24774641372645445,-29.9056393257122,0
20000.0,2,2,2,39,0.4559944972884534,-68658.39959445063,-9364.33672272191,0.13639025637117808,-343.29199797225317,0
260000.0,2,1,1,34,0.4559944972884534,247409.72095705476,3939.9898345476313,0.015924959695627856,95.15758498348261,0
160000.0,2,1,1,35,-2.5411094246395116,-107969.65214633373,-4807.867718552274,0.0445298065055916,-67.48103259145857,0
50000.0,2,2,1,45,0.4559944972884534,-52144.39918243991,-8277.86419130412,0.15874886509559713,-104.28879836487982,0
350000.0,2,2,1,39,-3.4140437153665397,-110488.93346327533,-11818.83238402768,0.10696847198688963,-31.56826670379295,0
510000.0,2,1,2,40,13.7496098701623,1007229.6672804964,-8029.277198724098,-0.007971644858717292,197.4960131922542,1
250000.0,2,1,1,38,-1.1507623133630045,-72363.8564188126,6398.8295594637475,-0.08842576772622401,-28.945542567525038,0
80000.0,2,2,1,36,-3.4140437153665397,-84503.04844116957,15872.799278816226,-0.18783700199723277,-105.62881055146195,0
180000.0,2,2,2,33,-1.984915007114664,-91193.75743439725,6422.351923679144,-0.07042534603642404,-50.66319857466514,0
60000.0,2,2,3,39,-2.1488585218699785,-87374.61872602662,-11052.495737837988,0.12649549604896573,-145.6243645433777,1
170000.0,2,1,1,35,5.3378135060946885,222198.0039240631,-797.5033524570183,-0.0035891562407084797,130.70470819062535,1
200000.0,2,1,1,39,-1.984915007114664,88706.33923399799,164837.53648939676,1.858238519510682,44.353169616999,0
210000.0,2,1,1,31,-4.4258245115177814,-58322.68179025435,20608.0196283762,-0.353344856508635,-27.772705614406835,1
200000.0,2,1,2,47,-1.984915007114664,48728.37718646271,179993.2173698751,3.6938069306334143,24.364188593231358,0
200000.0,2,2,2,34,5.3378135060946885,69960.76919160862,-6507.392975266343,-0.09301488606341489,34.98038459580431,1
200000.0,2,2,1,32,-0.276933710219723,-70413.42006992812,-3099.0202506878786,0.04401178422536808,-35.20671003496406,0
240000.0,2,2,1,29,0.4559944972884534,-41907.42585013485,19418.85144793477,-0.46337495214758656,-17.46142743755619,0
450000.0,2,2,2,34,-4.4258245115177814,-107059.66746389154,-10201.802495397535,0.09529081060183882,-23.79103721419812,0
80000.0,2,2,1,26,0.4559944972884534,63924.408142284025,-6472.172846277286,-0.10124728619890254,79.90551017785504,0
430000.0,2,2,2,33,0.4559944972884534,287250.94070606306,2445.269989269012,0.008512661379832339,66.80254435024723,0
30000.0,2,3,1,40,2.8509413269747825,-67431.90752587709,-9801.336599724775,0.14535161408511985,-224.77302508625695,1
290000.0,2,2,1,30,0.4559944972884534,532402.0310555457,9021.83569249235,0.01694553207208013,183.586907260533,0
40000.0,2,2,2,37,5.00055324071094,-78565.42633826258,-3283.565438561495,0.041794025586065556,-196.41356584565645,1
170000.0,2,3,1,37,0.4559944972884534,90614.39297018311,-5786.938539752886,-0.06386334830557318,53.30258410010771,0
130000.0,2,1,2,26,0.021544958188658203,-79405.26451882045,1197.132755469774,-0.015076239122483277,-61.08097270678496,0
360000.0,2,2,2,27,-1.251986799606487,-98399.63678910576,-5949.5531883548765,0.060463162085711855,-27.333232441418264,0
360000.0,2,3,1,30,-0.9147265342227392,-109597.56766352363,-10982.188944956684,0.10020467770483,-30.44376879542323,0
180000.0,2,3,1,45,-4.4258245115177814,-109740.94646972067,-11092.480131927805,0.10107877222462631,-60.967192483178145,0
210000.0,2,2,2,28,2.0739675982087675,-33982.77104434122,-3554.019477734989,0.10458298039019984,-16.182271925876773,0
260000.0,2,2,2,35,-4.4258245115177814,-108571.0251170374,-8957.292947735432,0.08250168899188019,-41.75808658347592,0
200000.0,2,2,1,33,0.37152636484001456,-75553.61022839851,12950.859566258667,-0.17141284879846547,-37.77680511419925,0
340000.0,2,1,2,31,0.4559944972884534,435745.19362588227,153484.4500667416,0.352234407428757,128.16035106643596,0
200000.0,2,1,1,37,-3.6668358483018464,-109304.009267822,-11962.23814423809,0.10944006742632499,-54.652004633911,0
360000.0,2,2,1,35,3.7198404051743728,736424.5477203272,13879.741726582983,0.01884747292787707,204.56237436675755,1
90000.0,2,2,2,32,0.4559944972884534,71777.34515511477,-5938.312225701162,-0.08273240272217013,79.7526057279053,0
40000.0,2,3,1,34,1.2473303815373111,-25040.455897039043,-5897.535585158546,0.2355202960124984,-62.60113974259761,0
500000.0,2,2,2,28,0.4559944972884534,325352.5643397204,791.8278056260547,0.0024337530802408525,65.07051286794409,0
240000.0,2,2,1,36,0.4559944972884534,425460.83868756494,4626.539532119894,0.010874184205511263,177.27534945315207,0
440000.0,2,1,2,33,-1.984915007114664,-105287.34062723482,-5806.068155927495,0.05514497869676112,-23.92894105164428,0
50000.0,2,2,1,33,0.4559944972884534,-33789.97684384059,-5014.766088772667,0.14840987053493007,-67.57995368768117,0
180000.0,2,2,2,28,2.513681061591035,281255.16948138643,-1009.9559533946159,-0.0035908884990697217,156.25287193410358,1
30000.0,2,2,1,35,0.4559944972884534,-47007.08858221994,-8538.968533143394,0.18165278452010303,-156.69029527406647,0
60000.0,2,1,2,29,0.4559944972884534,-13110.694676238003,-8573.193900952117,0.6539084398395981,-21.851157793730007,0
150000.0,2,3,1,29,0.4559944972884534,-88461.37832415875,-9331.816057014445,0.10549028552120052,-58.97425221610584,0
80000.0,2,2,1,32,-2.9078471850859122,-108027.05172648044,-11962.23814423809,0.1107337278307468,-135.03381465810054,0
290000.0,2,1,1,34,-4.4258245115177814,-106229.03645166484,-7864.808519017913,0.074036334901677,-36.63070222471202,0
220000.0,2,2,1,40,-0.8554245450658028,-92174.59240337981,-8378.882239573355,0.09090229770591449,-41.89754200153627,0
50000.0,2,1,2,34,-1.984915007114664,-103777.94800759797,-3228.0702983980127,0.031105551423715506,-207.55589601519594,0
80000.0,2,3,1,48,3.7198404051743728,-21923.971637223593,-7035.358071849258,0.3208979736091376,-27.40496454652949,0
400000.0,2,1,2,37,-1.310394476347168,12650.726783706166,101892.39507461766,8.054272044342355,3.162681695926542,0
150000.0,2,1,1,33,-4.4258245115177814,-110714.50552857117,-11766.15194852604,0.10627470982553092,-73.80967035238079,0
250000.0,2,1,2,34,1.1305150280559484,373291.45683255116,4786.232541211822,0.012821703935642977,149.31658273302045,0
120000.0,2,2,1,34,-3.6668358483018464,-109901.53409000604,-11962.23814423809,0.10884505155716369,-91.5846117416717,0
300000.0,2,1,2,28,-1.1759284566545063,-88556.0522728634,-5792.660635236337,0.06541236297873461,-29.518684090954466,0
500000.0,2,2,2,39,0.4559944972884534,-78235.75903614178,3254.4807810639672,-0.04159837932371216,-15.647151807228358,0
240000.0,2,2,2,36,-3.6668358483018464,-110259.60139918,-11962.23814423809,0.1084915779890263,-45.941500582991665,0
240000.0,2,2,2,29,-0.33534138696040416,56876.55744140793,44340.70874629557,0.7795955089576876,23.698565600586637,0
30000.0,2,2,2,39,-4.4258245115177814,-106436.58524908686,-8480.761279336324,0.07967900566792264,-354.7886174969562,1
90000.0,2,1,2,29,-4.4258245115177814,-111292.78496954244,-11962.23814423809,0.10748439934818599,-123.65864996615828,0
60000.0,2,1,2,31,2.16712165939738,-107279.07459681627,-8693.454206476414,0.0810358799155265,-178.79845766136043,1
60000.0,2,2,2,41,0.4559944972884534,-82158.26576601279,-9619.139469438709,0.11708060509497697,-136.93044294335465,0
230000.0,2,1,2,41,-1.589247064990235,-89376.73874654455,6450.892134784803,-0.0721764099390369,-38.85945162893241,0
290000.0,2,1,1,40,0.4559944972884534,312819.25132482353,3506.9201552755267,0.011210691606809167,107.86870735338742,0
430000.0,2,1,2,42,-4.4258245115177814,-54647.37888653899,36846.67026356708,-0.6742623528215246,-12.70869276431139,0
230000.0,2,2,1,39,-4.4258245115177814,-110707.18553564744,-11962.23814423809,0.10805295145351047,-48.133558928542364,1
140000.0,2,3,1,48,-2.605057164906381,-110352.43343835109,-11729.143018743547,0.10628803238214125,-78.82316674167936,0
210000.0,2,2,2,30,0.4559944972884534,378969.05337181455,6301.281285367112,0.016627429678762694,180.46145398657836,0
390000.0,2,2,2,36,0.4559944972884534,97873.23933455966,-5642.7961393403675,-0.05765412668167263,25.095702393476838,0
320000.0,2,1,1,35,-0.7197298136181043,1012.0325927489673,170461.80565476188,168.43509475494193,0.3162601852340523,0
50000.0,2,2,1,44,2.8509413269747825,-43459.44107271498,-9338.8409519237,0.21488635659851774,-86.91888214542996,1
100000.0,2,1,2,30,-0.8554245450658028,-7781.430019660912,17350.525888636344,-2.229734874540762,-7.781430019660912,0
260000.0,2,3,1,40,-4.4258245115177814,-107864.76493223052,-9060.358659201174,0.08399738936893464,-41.486448050857895,0
260000.0,2,1,1,30,-3.4140437153665397,-97943.93736985336,-4305.2852190753065,0.0439566279923769,-37.67074514225129,0
100000.0,2,1,2,30,0.4559944972884534,88052.68226356329,-3795.6047697151594,-0.04310606641548957,88.05268226356328,0
340000.0,2,2,1,37,0.4559944972884534,-65755.81944708472,4243.255905601785,-0.06453049998132004,-19.33994689620139,0
150000.0,2,2,1,36,0.060326555164024576,19134.692844529072,-6441.798800565541,-0.33665545890418397,12.756461896352715,0
360000.0,2,2,2,30,0.060326555164024576,-94707.5195855425,-8403.260371514489,0.08872854455790521,-26.30764432931736,0
210000.0,2,2,1,34,-0.7414789175547114,-49925.73672818661,14140.350337729058,-0.283227675030899,-23.77416034675553,0
200000.0,2,1,1,33,-0.9731342109634205,-108804.35947988788,-10562.220661455842,0.09707534433313063,-54.40217973994393,0
310000.0,2,1,1,41,0.4559944972884534,-82788.12158266161,-9375.664985071398,0.11324891549459859,-26.705845671826328,0
260000.0,2,1,1,32,-4.4258245115177814,-108016.28126653307,-9419.138446867852,0.0872010990975136,-41.54472356405118,0
210000.0,2,2,2,41,-4.4258245115177814,-109824.53542932267,-10425.889026909843,0.094932238831271,-52.29739782348699,0
330000.0,2,2,2,39,0.11873423190470572,-68213.6494227648,-667.9303383125521,0.00979174027433936,-20.670802855383275,0
430000.0,2,2,2,29,-4.4258245115177814,-101359.3895200716,-4459.632322728704,0.043998216088758,-23.571951051179443,0
450000.0,2,1,2,32,-0.8386681912707588,-75686.6471845394,-4876.443539682708,0.0644293771897829,-16.819254929897646,0
150000.0,2,2,1,32,0.11873423190470572,208377.7233326797,59058.744817276376,0.2834215859196607,138.91848222178646,0
410000.0,2,3,1,32,-3.2211700189331944,-28221.730672339927,18299.355862497792,-0.6484136665804469,-6.883348944473153,0
90000.0,2,2,1,48,0.4559944972884534,2394.491747926317,-7392.445769778551,-3.087271349412907,2.6605463865847967,0
280000.0,2,1,1,36,-1.5631866092824769,-70908.51134002446,17501.604010926876,-0.24681950981881717,-25.324468335723022,0
150000.0,2,1,1,45,-4.4258245115177814,-91944.59005433267,11173.111511863195,-0.12152005360250871,-61.29639336955511,0
200000.0,2,1,1,42,-2.423399758741894,-107268.71389041275,-9904.445594445351,0.09233303202053746,-53.63435694520638,0
150000.0,2,2,1,42,1.2826317139599102,-90484.94730765396,-9757.546125416617,0.10783612540813453,-60.32329820510264,0
140000.0,2,1,2,40,1.6367115583365734,188637.72932929406,-2536.933665194573,-0.013448707605921156,134.74123523521004,0
260000.0,2,1,1,29,-2.030877681831452,-54664.57868490759,28863.1667875868,-0.5280049253458469,-21.024837955733688,0
160000.0,2,2,2,30,0.4559944972884534,205342.32029229423,-46.57298285522585,-0.000226806548153014,128.33895018268387,0
310000.0,2,1,1,45,0.4559944972884534,125564.22831990855,-2972.336593788433,-0.023671842160456785,40.50458978061566,0
80000.0,2,3,1,47,-0.669460752232972,-109583.29794525565,-10411.85946777158,0.09501319692872372,-136.97912243156955,1
150000.0,2,3,1,38,1.1305150280559484,243222.2807158135,1788.1567840101532,0.007351944808458879,162.14818714387567,0
330000.0,2,1,1,31,0.4559944972884534,-54871.11403980153,-8684.211044982509,0.15826562294112154,-16.62761031509137,0
180000.0,2,1,2,30,-4.030156569393351,-104557.99388603537,-6719.197327560655,0.06426287534633028,-58.087774381130764,0
120000.0,2,1,2,29,1.3248935754880438,-83370.41879891901,-7745.413600311411,0.09290361871628068,-69.47534899909917,1
150000.0,2,4,2,30,-1.984915007114664,-100728.42128483168,-2526.355410009993,0.02508085977905054,-67.15228085655446,0
200000.0,2,1,2,35,0.4559944972884534,58631.47993531321,-5902.543233998471,-0.1006719127763893,29.315739967656608,0
170000.0,2,2,2,37,-0.5014079258870111,-102535.14374592934,-4952.960170975547,0.048305000510346294,-60.31479043878196,0
50000.0,2,2,3,45,0.4559944972884534,2405.919047800217,7936.423100546071,3.2987074555989366,4.811838095600434,0
80000.0,2,2,1,41,-1.984915007114664,-110010.06662240524,-11350.627880463477,0.10317808386956968,-137.51258327800656,0
20000.0,2,3,2,31,-1.984915007114664,-101604.87666435997,-4011.9249923087104,0.039485555457752716,-508.0243833217998,0
360000.0,2,2,1,31,0.4559944972884534,714324.7896182737,14376.562778154217,0.020126086882462632,198.4235526717427,0
200000.0,2,1,2,31,-3.4140437153665397,-110707.18553564744,-11962.23814423809,0.10805295145351047,-55.35359276782372,1
50000.0,2,2,1,33,0.04267588895272495,-47976.1543816845,31.310938882793387,-0.0006526354453859005,-95.952308763369,0
70000.0,2,2,1,33,6.813176063204256,59797.94388459354,-4380.977787454245,-0.07326301713499164,85.4256341208479,0
300000.0,2,2,2,34,0.4559944972884534,403009.68244734494,3492.9702447003865,0.008667211724266101,134.33656081578164,0
20000.0,2,3,2,45,0.4559944972884534,-68725.02526041755,-8564.44488378684,0.1246190139812079,-343.6251263020877,1
170000.0,2,1,2,40,-4.4258245115177814,-109653.97099363926,-10032.598959509562,0.09149325709409581,-64.50233587861133,1
180000.0,2,4,1,44,1.2473303815373111,233428.52384688228,1588.7444452487598,0.006806128141781415,129.68251324826795,0
200000.0,2,1,2,38,-1.5004675807706451,-13463.394120373046,50592.1362794159,-3.757754978208577,-6.731697060186523,0
320000.0,2,2,1,44,-4.4258245115177814,-106845.76192871237,-7662.010143329829,0.07171094112691088,-33.389300602722614,0
180000.0,2,3,2,45,1.3248935754880438,67842.64427970485,-4369.087262976158,-0.0644003091177148,37.69035793316936,0
60000.0,2,2,1,40,1.1305150280559484,2792.851232865901,-7381.311082915413,-2.642930277149434,4.654752054776502,0
360000.0,2,3,1,40,0.4559944972884534,-26068.2575342606,2886.9981125411964,-0.1107476442852736,-7.241182648405722,0
30000.0,2,2,2,46,3.0285002954139615,-53309.95149868728,-8082.008387026995,0.15160412192882988,-177.6998383289576,1
130000.0,2,2,1,35,0.4559944972884534,158910.20253750702,-1365.7289862220744,-0.008594344254892798,122.23861733654387,0
80000.0,2,2,1,35,2.160211755796868,-107025.06475110547,-10367.54484470704,0.09687025061668979,-133.78133093888184,0
230000.0,2,2,1,40,0.4559944972884534,-5225.517162169746,-5796.207262731189,1.109212176106313,-2.2719639835520633,0
210000.0,2,2,1,36,0.04267588895272495,-97582.62687992283,-5736.4928774204955,0.05878600587868323,-46.46791756186801,0
270000.0,2,3,1,35,-0.8262231892468652,61666.32410179588,31383.457910822475,0.5089237662198923,22.839379296961436,0
280000.0,2,2,2,37,0.4559944972884534,329198.7620750139,6256.038835366418,0.01900383463149496,117.5709864553621,0
50000.0,2,2,1,36,0.4559944972884534,-36345.660111214245,-8884.213816375754,0.24443671649354856,-72.69132022242849,0
360000.0,2,2,1,38,-2.322175272498411,-108433.03049199717,-8702.332225752221,0.08025536302238175,-30.12028624777699,0
470000.0,2,1,1,37,-4.030156569393351,-110380.95479414827,-2587.837087123178,0.023444597774582483,-23.485309530669845,0
230000.0,2,1,1,42,-3.4140437153665397,-85783.79940258095,18193.5031860804,-0.21208553727841786,-37.29730408807867,0
80000.0,2,2,1,47,1.1305150280559484,54507.01005823363,-5425.511563159729,-0.09953786783320673,68.13376257279204,1
200000.0,2,1,2,29,-1.984915007114664,-104795.85589273658,-6719.816784427187,0.06412292477772433,-52.39792794636829,0
200000.0,2,2,1,32,0.4559944972884534,249065.20036009268,413.61076615497046,0.0016606525743338757,124.53260018004634,0
50000.0,2,3,2,30,0.4559944972884534,-51859.181085779914,-8383.980167544174,0.1616681943680578,-103.71836217155983,0
20000.0,2,2,1,33,0.4559944972884534,-92658.72187040126,-9774.888612884231,0.1054934539951463,-463.2936093520063,0
50000.0,2,2,1,41,0.4559944972884534,-80908.1728635947,-10019.600951923769,0.12383916973154355,-161.8163457271894,0
110000.0,2,2,1,31,0.5957244412635871,-109322.1771051258,-11361.638489366058,0.10392802988583498,-99.38379736829617,1
280000.0,2,2,2,46,2.201863078742504,91051.1809913991,35637.72403876107,0.39140320477696483,32.51827892549968,0
160000.0,2,1,2,32,-1.984915007114664,-98239.81737779123,-3346.8776015076,0.03406844282534485,-61.39988586111952,0
320000.0,2,2,1,35,-1.1759284566545063,-84437.04314456145,9054.522225109902,-0.10723400403313506,-26.386575982675453,1
300000.0,2,1,2,30,-0.6815663898152781,-108840.46048171818,-9871.37249810028,0.09069579873523563,-36.280153493906056,1
300000.0,2,2,2,30,-1.6352097397070224,-31986.036384717452,2708.101401886275,-0.08466511352998315,-10.662012128239152,1
100000.0,2,2,2,31,1.2473303815373111,96375.35965385582,-3927.0217055766334,-0.04074715487113121,96.37535965385582,0
100000.0,2,2,1,39,-4.4258245115177814,-109863.93702254276,-11962.23814423809,0.10888229994692056,-109.86393702254276,0
110000.0,2,2,1,33,0.4559944972884534,-55529.81837351269,-5588.566189955013,0.10064081521686946,-50.481653066829715,0
400000.0,2,2,1,39,-4.4258245115177814,-66833.29423157901,12693.294015501238,-0.18992470985372442,-16.70832355789475,0
20000.0,2,2,1,35,0.4559944972884534,-75624.91943809963,-7630.3906534069665,0.1008978351329363,-378.12459719049815,0
50000.0,2,1,2,27,5.759541903926872,-80711.72120390278,-10454.629198576811,0.12953049498430572,-161.42344240780554,1
310000.0,2,1,2,28,0.4559944972884534,501798.3153436035,13751.732534018909,0.02740489976456475,161.87042430438822,0
80000.0,2,2,2,44,0.4559944972884534,70438.46712117523,-4852.9639996204905,-0.06889650212393096,88.04808390146903,0
120000.0,2,3,1,43,0.4559944972884534,144731.5425848367,-2543.8131197029497,-0.017576079645609064,120.60961882069722,0
200000.0,2,1,1,39,-1.1759284566545063,-94475.70826599801,1291.7302309836455,-0.01367261759336862,-47.237854132999004,0
100000.0,2,2,1,44,-1.984915007114664,-103975.21113721194,-9318.94188734274,0.08962657334780406,-103.97521113721193,0
210000.0,2,2,2,37,0.4559944972884534,341002.98560475954,15621.287441669634,0.04580982601652506,162.38237409750454,0
60000.0,2,1,1,33,-1.1675186671580486,-97602.57025637024,-1971.1645695924185,0.020195826446115197,-162.6709504272837,0
130000.0,2,2,1,38,-1.984915007114664,-107029.48053951569,-6381.980375724555,0.05962824768983443,-82.3303696457813,0
150000.0,2,3,2,33,-2.322175272498411,-76756.08766086175,15326.227018051182,-0.19967441652013862,-51.17072510724117,0
220000.0,2,2,1,44,1.9739718237203208,321084.6122393249,834.0209078929238,0.0025975112979605345,145.94755101787496,0
