ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,Pay_AVR,Bill_AVR,P_AMT_AVR,default.payment.next.month
21033,160000,1,3,2,38,-1.361621075,-110169.657,-11709.0465,0
21034,20000,1,2,1,36,5.675073771,-65370.63983,-8902.381095,1
21035,230000,1,2,2,36,-4.425824512,-103045.461,-5627.519209,0
21036,50000,1,1,2,46,0.455994497,-3866.688484,-7382.721694,0
21037,50000,1,3,2,40,2.073967598,25908.07422,-7262.084412,0
21038,80000,1,3,1,37,0.455994497,9400.002325,-1499.284779,0
21039,240000,1,2,1,42,-1.175928457,-102873.5668,-7632.533348,0
21040,90000,1,3,1,39,0.455994497,66298.38234,-6642.61228,1
21041,260000,1,3,1,44,0.455994497,434369.8045,49547.77415,0
21042,50000,1,2,2,47,0.455994497,-25300.29186,-7799.380354,0
21043,350000,1,1,1,41,0.455994497,-46093.5735,-9109.916702,0
21044,20000,1,2,2,42,0.455994497,-67035.46795,-9245.85893,0
21045,110000,1,3,1,41,0.455994497,-980.7701114,-7246.256905,0
21046,80000,1,3,1,34,-0.716312774,-90992.70775,-489.7022401,0
21047,230000,1,2,1,34,1.20684951,-110267.6442,-11506.63863,1
21048,370000,1,2,2,39,0.455994497,481453.8219,101732.0442,0
21049,100000,1,2,1,38,0.127420161,-102945.8279,-8252.562548,1
21050,490000,1,2,2,35,1.973971824,664330.9559,8924.425179,1
21051,50000,1,2,2,42,3.306521797,-65121.60254,-4735.016716,0
21052,200000,1,3,2,41,-4.425824512,-99896.38375,-9490.804752,0
21053,70000,1,2,1,37,5.337813506,42890.53433,-7133.418468,1
21054,210000,1,2,1,38,-1.984915007,-105352.5208,-7284.102513,0
21055,50000,1,3,2,33,0.455994497,-18185.95286,-8371.184422,0
21056,50000,1,3,2,34,0.455994497,-2390.093617,-8232.703628,0
21057,100000,1,1,2,34,3.81983618,-51021.10183,-7995.136078,1
21058,160000,1,2,2,38,6.847381043,133558.9093,-4607.169368,1
21059,30000,1,2,1,32,-4.425824512,-100810.0791,-5001.006341,0
21060,220000,1,1,2,34,2.201863079,230872.964,-386.4693473,1
21061,150000,1,3,2,29,-0.669460752,-106904.4318,-9629.772441,0
21062,300000,1,2,2,31,0.455994497,479299.778,10135.68566,0
21063,390000,1,2,1,36,-3.414043715,-110707.1855,-11962.23814,0
21064,180000,1,1,1,36,0.118734232,282877.7691,2092.033748,0
21065,300000,1,1,2,40,-3.414043715,-110707.1855,-11962.23814,0
21066,150000,1,1,1,37,1.247330382,147213.9013,-572.4834145,0
21067,80000,1,2,1,36,0.455994497,81966.78637,-4837.227694,1
21068,250000,1,2,2,31,-3.018375773,-110344.9423,-11456.69062,0
21069,350000,1,1,1,37,-4.425824512,-106841.7387,-7596.156428,0
21070,380000,1,1,1,40,0.455994497,463937.3764,9256.334328,0
21071,450000,1,1,2,34,-1.984915007,-103802.6539,-6426.240207,0
21072,340000,1,1,2,35,-1.234336133,-25826.4826,45517.90342,0
21073,70000,1,2,1,44,0.455994497,-75761.71564,-8915.888255,0
21074,320000,1,2,1,37,0.455994497,667353.8339,13109.33285,1
21075,180000,1,1,1,48,-1.589247065,-108672.1884,-10652.29626,0
21076,360000,1,1,1,43,-2.456641292,-90507.98907,-8050.458036,0
21077,230000,1,1,1,46,5.000553241,369503.7917,3781.804741,1
21078,280000,1,1,2,36,1.636711558,564096.3241,11150.68428,0
21079,50000,1,2,2,34,1.332964001,-14571.83366,-8765.877746,0
21080,260000,1,2,1,34,0.455994497,183497.5449,-2395.293922,1
21081,230000,1,2,2,41,0.118734232,-66111.01488,-5820.121366,0
21082,240000,1,1,2,41,-4.425824512,-81844.44714,11182.10891,0
21083,140000,1,1,1,44,1.324893575,125049.9308,-1485.217439,0
21084,360000,1,1,1,43,-0.838668191,-27896.84251,39354.12541,0
21085,320000,1,1,1,44,-1.984915007,-93063.33781,8290.150255,0
21086,310000,1,1,1,36,-1.984915007,-88966.13044,6959.344887,0
21087,60000,1,2,2,42,0.021544958,30823.28537,13187.20408,0
21088,380000,1,2,1,38,0.455994497,783219.7297,20742.24766,0
21089,40000,1,5,2,37,0.042675889,-53437.0553,-5877.72463,0
21090,150000,1,2,1,40,-0.335341387,-26656.6756,-8965.919594,0
21091,360000,1,3,2,40,-0.741478918,-101204.678,-6791.187656,0
21092,200000,1,1,1,36,-0.741478918,-26436.56395,61373.2466,0
21093,260000,1,5,1,42,0.455994497,334737.6015,73219.17103,0
21094,430000,1,3,2,38,-4.425824512,-64783.82953,15023.08687,0
21095,200000,1,2,1,36,-0.826223189,-74176.15641,10722.32421,0
21096,380000,1,1,1,40,1.332964001,217244.9601,31247.67992,0
21097,110000,1,2,2,37,0.455994497,101032.3773,-5519.188854,0
21098,200000,1,1,1,42,5.337813506,318309.6683,4065.695067,0
21099,270000,1,1,2,34,2.463348775,-63928.76174,-7242.922909,0
21100,120000,1,1,1,31,-1.984915007,-109334.0792,-11006.41409,0
21101,420000,1,1,1,47,0.455994497,24148.54788,-3175.443729,0
21102,20000,1,3,2,34,0.541628116,-101513.0732,-10752.56995,0
21103,200000,1,2,2,40,2.513681062,291188.1798,-3765.408599,1
21104,80000,1,2,1,45,0.455994497,-20661.2787,-5694.026764,0
21105,270000,1,2,2,45,-1.732122874,-100628.1184,-1845.340571,0
21106,30000,1,2,1,45,4.057100671,-80141.68567,-9446.911231,1
21107,80000,1,3,1,45,0.455994497,4782.210754,-7249.670767,0
21108,30000,1,2,1,39,1.921850912,-58741.01692,-8530.902176,1
21109,20000,1,1,1,36,0.455994497,-70637.96005,-9403.217646,1
21110,20000,1,2,1,33,1.130515028,-73745.32611,-8437.120774,1
21111,320000,1,2,1,35,0.455994497,556325.7921,12322.9557,1
21112,120000,1,3,1,36,-4.425824512,-109796.6476,-11268.75679,0
21113,290000,1,2,1,38,1.636711558,402139.8715,3874.503648,0
21114,380000,1,2,1,39,-4.425824512,-132155.4521,-6528.294654,0
21115,480000,1,1,1,49,0.455994497,860752.2312,24198.55647,0
21116,350000,1,2,2,47,0.455994497,429080.1845,81525.07789,0
21117,220000,1,1,2,36,-0.719729814,-109510.7436,-11197.82348,0
21118,360000,1,1,1,44,-4.425824512,-103976.3812,-4200.305507,1
21119,420000,1,2,1,39,-0.754200059,-76967.9875,30695.04627,0
21120,160000,1,1,1,40,2.579880355,-102174.8003,-8938.326423,1
21121,30000,1,1,2,47,2.765307708,-43612.15374,-9501.589749,0
21122,170000,1,2,2,31,0.455994497,-83394.44094,-8426.796977,0
21123,710000,1,2,1,38,0.455994497,72461.52233,22796.19588,0
21124,350000,1,2,2,34,-4.425824512,-103121.2478,-5631.356967,0
21125,230000,1,2,1,36,0.455994497,-90621.51652,-8120.843882,0
21126,30000,1,2,3,40,1.921850912,-98618.38657,-9943.881603,0
21127,360000,1,1,1,38,-2.380582949,-108163.4543,-7847.632297,0
21128,500000,1,1,1,41,1.820891691,-107924.4804,-10894.92447,0
21129,380000,1,1,1,34,0.455994497,133229.9853,-4503.713055,0
21130,240000,1,2,1,37,1.636711558,414608.8079,4099.006888,0
21131,100000,1,1,2,41,0.455994497,-27931.25814,-8532.360291,1
21132,200000,1,2,2,38,0.455994497,328670.6406,3290.67047,1
21133,500000,1,1,2,35,-4.425824512,-83381.65967,16551.42749,0
21134,220000,1,3,1,48,-1.500467581,-103587.3135,-8306.149463,1
21135,640000,1,1,2,33,-0.741478918,-18467.91738,31100.31198,0
21136,340000,1,3,2,34,0.455994497,589024.69,15129.92579,1
21137,400000,1,1,2,48,0.455994497,177501.2406,-767.9970477,0
21138,200000,1,1,1,39,-4.425824512,-95066.74928,3954.303498,0
21139,20000,1,2,1,41,0.455994497,-78916.79294,-8218.231776,0
21140,210000,1,1,1,35,-2.398233615,-110058.2283,-11244.4661,0
21141,280000,1,3,2,35,0.455994497,444292.7176,8183.554605,0
21142,150000,1,2,2,36,0.455994497,253511.9768,65.37111527,0
21143,50000,1,1,2,36,0.455994497,-23356.22869,-8692.952431,0
21144,60000,1,2,1,36,0.455994497,-24982.51148,-8404.962308,1
21145,60000,1,3,1,36,-3.414043715,-110707.1855,-11962.23814,1
21146,200000,1,2,1,45,0.455994497,302853.0747,3545.265513,0
21147,30000,1,2,2,35,1.360194908,-70995.8452,-9150.924713,1
21148,130000,1,2,1,42,-3.414043715,-110834.0654,-11681.31236,1
21149,140000,1,2,1,39,0.455994497,217746.5178,-440.7906458,0
21150,280000,1,2,2,39,0.455994497,543826.5946,11683.06365,0
21151,110000,1,3,2,44,0.455994497,114769.4852,-4509.276199,0
21152,130000,1,1,2,42,-1.984915007,-108667.3475,-10126.08234,0
21153,110000,1,2,1,48,0.455994497,103636.7046,17616.33202,0
21154,320000,1,1,1,38,0.455994497,-45493.62562,-4013.502717,0
21155,490000,1,1,2,41,0.455994497,270386.4891,-2684.674377,0
21156,360000,1,1,2,45,-2.380582949,-86030.15332,12206.64582,0
21157,280000,1,1,1,37,-1.386452819,-107706.6021,-8872.075735,0
21158,290000,1,1,1,36,1.130515028,306244.1075,-10045.47456,0
21159,180000,1,2,2,39,0.455994497,194293.8823,237.7241912,0
21160,150000,1,2,2,36,0.060326555,-70021.56413,-8859.597118,0
21161,260000,1,2,1,44,-2.380582949,-103715.7128,-9180.04796,0
21162,90000,1,3,2,34,0.455994497,34915.04646,-4933.694627,0
21163,20000,1,3,2,35,0.455994497,-75113.88074,-8604.677578,0
21164,180000,1,1,2,34,-1.984915007,-101746.1059,-4886.897511,0
21165,230000,1,2,2,36,-1.175928457,-107248.838,-10586.00025,0
21166,260000,1,1,1,38,0.701329413,-108483.8117,-11962.23814,1
21167,150000,1,1,2,31,2.79253365,53098.89332,-5411.256341,1
21168,480000,1,1,1,44,-1.984915007,-108277.8209,-9969.215222,0
21169,110000,1,2,1,45,1.332964001,116470.2579,1946.486186,1
21170,150000,1,1,1,49,1.324893575,-54262.99984,-8429.896621,0
21171,170000,1,1,2,42,0.455994497,147575.2265,-1683.463408,0
21172,50000,1,2,2,44,0.455994497,-18406.68204,6850.937056,0
21173,400000,1,5,2,40,0.455994497,306705.2758,2125.748115,0
21174,430000,1,3,2,47,-1.310394476,-91511.29064,13322.62866,0
21175,300000,1,1,1,40,-3.666835848,-109163.0874,-11400.38658,0
21176,40000,1,1,1,33,4.215504122,-51923.01046,-9332.402172,0
21177,180000,1,2,1,45,0.455994497,187568.9257,-9.025441443,0
21178,300000,1,3,2,31,0.455994497,96423.32121,-3557.144056,0
21179,20000,1,2,3,49,0.455994497,-66963.09767,-8637.237399,1
21180,230000,1,3,2,32,-1.589247065,-109773.0782,-11177.14717,0
21181,180000,1,1,1,46,0.455994497,169181.7101,-1597.568016,0
21182,50000,1,2,2,36,5.000553241,-59449.74498,-9722.482569,1
21183,160000,1,1,1,37,0.455994497,-91583.94436,-8119.510707,0
21184,100000,1,2,2,43,0.118734232,-71941.17932,1855.572093,0
21185,140000,1,2,1,35,0.455994497,163936.6922,-1479.318088,0
21186,70000,1,3,1,30,1.324893575,44820.70749,-4956.028393,0
21187,400000,1,1,2,32,0.455994497,16645.05978,4672.217951,0
21188,330000,1,1,1,35,-1.984915007,-84258.53442,8754.888475,0
21189,130000,1,2,1,39,0.455994497,133171.0918,-3579.353314,1
21190,410000,1,1,1,46,-4.425824512,-98655.07632,1266.791803,0
21191,350000,1,2,2,36,0.455994497,-48774.46681,9873.132886,0
21192,360000,1,1,2,35,0.455994497,20694.11228,26747.70381,0
21193,90000,1,2,1,41,-4.425824512,-107731.2942,-6850.360998,0
21194,100000,1,2,1,46,-1.546430255,-103892.9055,-6151.343546,0
21195,200000,1,2,2,36,-1.161978604,152167.1544,-973.6453243,0
21196,20000,1,2,1,38,1.247330382,-91694.6316,-9721.693671,1
21197,230000,1,2,1,35,0.455994497,309211.4738,2098.936324,0
21198,20000,1,2,1,31,0.455994497,-62420.28132,-9411.850499,0
21199,130000,1,2,2,31,6.522841919,-110028.1458,-11681.31236,1
21200,150000,1,3,2,32,0.455994497,101411.259,-6258.504245,0
21201,160000,1,1,2,31,-1.500467581,-76792.82679,6790.131021,0
21202,20000,1,2,2,30,8.579299771,-65084.50163,-8255.791345,0
21203,130000,1,1,2,48,0.455994497,59304.53336,-6730.865956,0
21204,490000,1,1,1,43,-1.40758375,-105670.7751,-8818.068403,1
21205,360000,1,1,1,45,-1.571596399,-100769.1475,-1715.829583,0
21206,150000,1,2,1,40,0.455994497,33684.16842,3976.790366,0
21207,70000,1,1,1,44,3.38258014,-82244.53827,-8950.425313,1
21208,360000,1,2,3,32,-4.425824512,-74931.98269,36502.71914,0
21209,500000,1,1,1,37,-0.501407926,61967.03536,33429.77044,0
21210,250000,1,2,2,38,-1.984915007,-80050.85232,21079.44291,0
21211,50000,1,2,2,38,0.455994497,-34882.94673,-9305.053549,0
21212,250000,1,2,1,45,0.455994497,140483.9686,-2187.397491,0
21213,20000,1,1,2,40,3.642277211,-68469.21683,-9731.225299,0
21214,360000,1,3,2,33,-4.425824512,-110707.1855,-11962.23814,0
21215,80000,1,2,2,41,0.455994497,55597.97169,-4998.15569,0
21216,140000,1,1,2,44,1.282631714,77723.73781,-3728.254706,0
21217,140000,1,2,2,36,0.455994497,177231.7182,-2695.654189,1
21218,50000,1,2,2,37,3.719840405,66001.57446,-3748.676176,1
21219,160000,1,2,2,34,0.455994497,117754.597,-2701.191137,0
21220,50000,1,2,2,49,0.455994497,-49654.09965,-7908.723167,0
21221,200000,1,2,1,41,5.337813506,-103679.8307,-7163.067225,0
21222,80000,1,1,2,38,5.000553241,58805.22644,-6406.458968,1
21223,140000,1,2,2,33,-4.425824512,-108197.1617,-9314.233501,0
21224,90000,1,2,2,34,0.52397745,-9180.260643,12051.20689,0
21225,40000,1,2,1,47,4.233154788,-17762.38688,-8464.769207,0
21226,10000,1,2,1,38,2.513681062,-93999.60486,-9598.607889,0
21227,500000,1,2,1,33,0.060326555,-24367.10467,21790.94798,0
21228,410000,1,1,1,41,0.455994497,785430.0493,51386.29862,0
21229,20000,1,2,2,49,-0.352992053,-77581.16411,-9791.202245,0
21230,200000,1,1,1,37,-0.923136324,-107993.2468,-10259.27634,0
21231,50000,1,1,2,32,0.455994497,9413.365007,-7465.08587,0
21232,150000,1,1,1,44,-1.589247065,-98969.18628,-3003.12563,0
21233,180000,1,1,1,49,-0.175098685,-109335.6318,-11362.18718,1
21234,80000,1,3,2,33,-2.119381027,-108948.3721,-10176.34874,0
21235,300000,1,2,2,34,0.455994497,21248.40453,-5711.005898,0
21236,150000,1,1,2,36,0.364069148,-61041.06329,-10200.67049,1
21237,220000,1,3,1,48,-3.414043715,-110707.1855,-11962.23814,0
21238,120000,1,2,2,35,0.455994497,126753.0198,-2528.785592,0
21239,360000,1,1,2,43,-1.984915007,-107554.9822,-9148.333386,0
21240,550000,1,5,1,37,0.455994497,484494.3984,42205.13837,1
21241,260000,1,1,2,39,2.311232089,213106.8024,23920.45205,0
21242,80000,1,3,1,45,1.332964001,-83915.68874,-9753.648833,1
21243,160000,1,1,1,48,-3.414043715,-110707.1855,-11962.23814,0
21244,190000,1,2,1,48,0.034266099,238618.6301,64653.57496,0
21245,250000,1,1,1,44,-0.285898448,-76611.00197,16287.14771,0
21246,30000,1,3,2,37,0.455994497,-75644.22449,3832.042927,0
21247,100000,1,2,2,37,5.337813506,-42296.78238,-8769.408656,1
21248,350000,1,1,1,35,1.702910851,-90002.06691,-5892.668974,0
21249,120000,1,3,1,45,-0.416939793,-88485.62224,-9470.10817,0
21250,350000,1,1,1,43,-4.030156569,-96740.70338,2187.536798,0
21251,340000,1,2,1,49,-0.404218652,452686.0592,307844.1441,0
21252,360000,1,1,2,39,-2.793901558,-107226.0443,-7538.69962,0
21253,410000,1,2,1,47,-1.984915007,-73552.38618,9063.606713,0
21254,170000,1,2,1,42,0.455994497,224124.7122,885.2469615,0
21255,110000,1,2,2,38,0.455994497,113885.0297,-4629.437897,0
21256,30000,1,3,2,51,1.247330382,-45549.04901,-8368.746575,0
21257,200000,1,2,1,54,-1.161978604,-72732.47507,-7371.953658,0
21258,250000,1,3,1,50,1.247330382,541573.9735,11599.53053,0
21259,240000,1,1,1,50,-2.419364546,-15025.67134,119501.9929,0
21260,210000,1,1,1,50,-3.018375773,-110536.3028,-11859.72182,0
21261,30000,1,3,1,52,0.455994497,-49249.94563,-9045.030682,0
21262,30000,1,3,1,51,-0.335341387,-86487.6823,-9895.368235,0
21263,40000,1,3,1,56,-3.414043715,-110707.1855,-11962.23814,1
21264,50000,1,3,3,55,0.455994497,-60373.61212,-9564.178409,0
21265,50000,1,2,1,50,0.455994497,-63900.16479,-9649.840664,1
21266,20000,1,2,1,50,3.81983618,-69774.936,-9174.144536,0
21267,20000,1,3,1,52,2.101867304,-98137.69573,-11105.61605,1
21268,240000,1,2,1,51,0.455994497,141657.2012,-3663.673147,1
21269,110000,1,3,2,52,1.324893575,29258.26031,-6233.806523,0
21270,90000,1,2,2,52,0.455994497,103394.3802,-4262.664235,0
21271,110000,1,1,1,52,0.455994497,62204.30397,-4354.970529,0
21272,500000,1,1,1,50,0.455994497,646137.8924,10218.053,0
21273,20000,1,2,1,54,0.455994497,-66722.78357,-8515.48598,0
21274,70000,1,3,1,50,5.337813506,-5052.556621,-7817.113356,1
21275,50000,1,3,2,51,-3.414043715,-110707.1855,-11962.23814,1
21276,120000,1,3,1,53,3.81983618,138157.5198,1639.892316,1
21277,50000,1,2,1,60,0.455994497,-31270.1185,-8952.669406,0
21278,20000,1,2,1,50,1.247330382,-91518.48972,-9615.941505,0
21279,30000,1,2,2,51,0.455994497,-41268.44683,-8427.260213,0
21280,290000,1,3,1,61,0.455994497,503472.3876,9086.242428,0
21281,80000,1,2,1,61,0.455994497,23537.97187,2889.375212,1
21282,110000,1,2,1,50,0.455994497,96827.83546,-5150.495833,0
21283,190000,1,3,2,54,0.455994497,25017.35981,6217.753557,0
21284,50000,1,1,2,48,0.021544958,985.3640091,8540.914716,0
21285,50000,1,3,1,51,2.073967598,-8434.425404,-7324.642572,0
21286,20000,1,3,1,52,1.130515028,-65219.23589,-8955.599292,0
21287,110000,1,3,1,57,-1.984915007,-109755.5865,-11105.65828,0
21288,350000,1,2,1,50,0.455994497,175516.4725,23337.4606,0
21289,60000,1,3,1,52,0.455994497,10007.81196,2648.974783,1
21290,20000,1,3,2,59,3.719840405,-94707.91845,-9043.324969,0
21291,430000,1,1,1,51,-1.234336133,-80188.95671,39004.70171,0
21292,260000,1,2,1,51,-4.425824512,-110707.1855,-11962.23814,1
21293,140000,1,2,1,52,2.463348775,-31116.51643,-8897.681183,1
21294,360000,1,1,1,50,-2.819067701,-108681.6368,-10586.93476,0
21295,280000,1,2,1,50,-4.425824512,-94160.36276,192.1499551,0
21296,10000,1,2,1,50,0.060326555,-96357.1293,-7034.607201,0
21297,280000,1,2,1,49,0.455994497,132354.0804,-3916.108709,0
21298,50000,1,1,1,63,-0.669460752,-109946.4001,-11489.67841,0
21299,50000,1,2,2,56,-0.39177365,-53522.08918,11994.83275,0
21300,280000,1,2,1,53,0.060326555,59721.89604,-8013.888791,1
21301,20000,1,2,1,50,0.060326555,-64542.11608,-7251.152238,0
21302,80000,1,2,1,51,1.151306594,-109174.4546,-11257.17958,1
21303,50000,1,2,1,51,0.455994497,-17129.12708,-8933.576154,0
21304,360000,1,1,1,51,0.455994497,736736.39,16638.6026,1
21305,260000,1,1,1,50,-4.425824512,-105886.4293,-8120.344933,0
21306,20000,1,3,1,60,1.636711558,-66782.50402,-9619.985437,0
21307,110000,1,2,1,51,0.455994497,5161.209213,-7288.595129,0
21308,20000,1,2,2,52,0.455994497,-62954.03499,-6978.134339,1
21309,20000,1,5,2,55,1.324893575,-32191.4868,-8682.423122,1
21310,70000,1,1,1,60,0.455994497,44936.63529,-5694.525922,0
21311,30000,1,3,1,52,2.079231522,-105175.4936,-10492.55238,1
21312,230000,1,3,1,61,-1.389869859,-109588.2252,-11962.23814,1
21313,160000,1,3,1,57,-2.857849298,-110869.0955,-11117.16278,1
21314,30000,1,3,1,50,-1.984915007,-109755.5865,-10622.74686,0
21315,50000,1,3,3,52,-4.425824512,-110707.1855,-11962.23814,1
21316,210000,1,3,1,47,-3.666835848,-110023.6492,-11962.23814,0
21317,50000,1,3,2,60,0.455994497,-8589.095592,-8484.964341,0
21318,150000,1,1,1,55,6.96973646,130781.3009,-6582.376511,1
21319,660000,1,1,2,55,-0.672601652,434860.4322,27293.16845,0
21320,100000,1,2,1,47,1.636711558,126299.5615,-3593.934588,0
21321,700000,1,2,1,50,0.455994497,390292.8373,3576.987157,0
21322,300000,1,1,1,50,5.337813506,516432.7094,8534.6227,1
21323,320000,1,1,1,50,-4.425824512,-62975.85187,14733.68047,0
21324,250000,1,1,1,50,-1.732122874,-109447.7232,-10284.73157,0
21325,150000,1,1,2,50,-0.797911181,-97427.56765,-538.4590522,0
21326,200000,1,1,2,50,-0.871909725,-108328.7484,-3477.218207,1
21327,50000,1,3,2,52,-1.161978604,-65481.49741,-10739.76767,1
21328,320000,1,1,1,52,0.455994497,435380.7494,4132.752054,0
21329,20000,1,3,1,51,0.455994497,-72313.4328,-8698.917022,0
21330,170000,1,2,1,64,-1.571596399,-107296.3432,-9781.72564,0
21331,50000,1,2,1,52,3.38258014,21126.35765,-6903.026538,1
21332,130000,1,2,1,52,0.089256737,-104931.6793,-10540.54254,0
21333,150000,1,1,1,59,-4.425824512,-97411.82963,674.4888237,0
21334,500000,1,1,1,53,-4.425824512,-81577.74992,16138.56495,0
21335,410000,1,2,1,54,-0.68156639,-103717.2439,-5169.746769,0
21336,50000,1,2,1,53,0.455994497,-721.6101585,-8656.323484,0
21337,200000,1,6,1,66,0.455994497,85748.55623,-5887.763527,0
21338,230000,1,3,1,55,0.455994497,367416.4641,10005.50302,0
21339,20000,1,3,2,53,0.455994497,-81106.55044,-5398.784885,1
21340,300000,1,3,1,53,-4.425824512,-109687.9137,-11228.04891,0
21341,20000,1,3,3,57,1.332964001,-61865.61661,-9160.597098,0
21342,380000,1,1,1,55,0.455994497,42546.77414,-6943.218543,0
21343,150000,1,2,1,57,5.337813506,-71885.67408,-9669.743081,1
21344,20000,1,2,1,53,1.270244972,-95674.41989,-5359.90403,0
21345,130000,1,3,2,56,0.455994497,-27634.90214,-7288.595129,0
21346,350000,1,1,1,57,0.455994497,544531.2628,18676.98555,0
21347,440000,1,1,1,64,0.455994497,843377.3583,26196.64116,0
21348,170000,1,2,1,54,-2.832683155,-110475.5976,-11863.82525,0
21349,70000,1,1,1,67,2.419913792,-110404.2924,-833.6401712,0
21350,270000,1,1,1,58,-3.578056364,-87404.23555,7453.529267,0
21351,500000,1,2,1,59,0.455994497,395977.321,5281.043623,0
21352,200000,1,3,1,60,2.942866676,237520.0018,2383.777618,0
21353,290000,1,3,1,55,0.455994497,-36528.52134,-980.4450595,0
21354,50000,1,1,2,54,0.455994497,-30906.85639,-6517.926029,0
21355,20000,1,3,1,57,0.422476825,-111380.9518,-11326.80637,1
21356,80000,1,3,1,56,0.455994497,-13265.38618,-6852.896847,0
21357,70000,1,2,2,55,0.455994497,-50780.97936,-7596.895978,0
21358,50000,1,3,1,53,0.455994497,-28333.59336,-8380.022154,0
21359,160000,1,2,1,55,0.455994497,212110.4735,-1886.687563,0
21360,70000,1,1,3,57,0.455994497,57846.39329,-6115.970203,0
21361,230000,1,1,2,59,-2.605057165,-110072.7749,-11545.3892,0
21362,180000,1,2,1,70,0.455994497,-73541.706,-8712.507058,0
21363,20000,1,2,2,56,6.048864081,-64895.19339,-11104.91085,0
21364,350000,1,1,1,70,0.455994497,75044.50628,-5856.727389,0
21365,70000,1,2,1,54,0.118734232,-55542.333,-9241.677054,0
21366,20000,1,2,2,54,0.455994497,-73137.33277,-9059.288541,0
21367,180000,1,2,2,56,0.455994497,115894.5312,-4466.94137,0
21368,320000,1,3,1,56,0.455994497,336284.3659,1361.528063,0
21369,50000,1,2,1,53,1.999414106,-61949.1077,-8440.715153,0
21370,50000,1,2,1,56,0.455994497,-12898.95855,-8910.985321,0
21371,180000,1,2,1,55,-1.589247065,-95961.81512,-186.9131002,1
21372,130000,1,2,1,55,1.782728268,-109100.5366,-11314.07028,0
21373,20000,1,3,2,57,-2.423399759,-102960.1521,-4440.03068,0
21374,500000,1,2,1,54,0.455994497,127418.2723,-2643.438352,0
21375,50000,1,2,1,58,0.162721493,-110344.605,-10249.91872,0
21376,760000,1,3,1,54,0.455994497,1022024.963,31314.06774,0
21377,20000,1,2,1,55,4.057100671,-76067.2007,-8770.068513,1
21378,200000,1,1,1,54,-1.984915007,-80684.56487,1475.602111,0
21379,500000,1,2,1,59,-4.425824512,-112111.7067,-6513.709404,0
21380,70000,1,1,1,54,-1.175928457,-108963.4459,-10730.84947,0
21381,50000,1,2,1,54,5.337813506,-11870.06138,-8330.704176,1
21382,680000,1,2,2,64,0.455994497,1234329.198,34013.17143,0
21383,290000,1,2,1,53,-0.690252319,-103365.4973,-9089.111439,0
21384,450000,1,1,1,53,-1.984915007,-91517.37796,-2079.571515,0
21385,370000,1,1,1,68,0.455994497,-67222.85439,-1672.94473,0
21386,80000,1,1,1,53,0.825601984,-34021.21048,6778.604129,0
21387,40000,1,1,1,57,1.247330382,89570.49434,-5376.606375,0
21388,60000,1,1,1,54,1.636711558,26333.08471,-6651.351809,0
21389,300000,1,1,1,58,-2.023696604,-102262.5534,-9012.467737,0
21390,430000,1,1,1,69,-1.2519868,-77096.96319,7044.467378,0
21391,190000,1,3,1,67,3.719840405,354447.7186,4002.582721,0
21392,200000,1,2,1,65,-1.984915007,-100849.3565,-1326.427369,0
21393,150000,1,1,1,54,5.000553241,-48402.41456,-8880.691336,1
21394,200000,1,1,1,58,-4.425824512,-110707.1855,-11962.23814,1
21395,50000,1,1,1,58,0.455994497,-12170.02624,-8982.777385,0
21396,300000,1,1,1,55,-3.182388422,-92205.6932,-2834.27166,0
21397,480000,1,2,1,53,-1.310394476,-95153.48973,10523.77287,0
21398,290000,1,3,1,53,0.455994497,553053.2773,12175.7332,0
21399,360000,1,1,1,54,-0.914726534,-105179.0495,-4017.273855,1
21400,110000,1,2,1,56,0.455994497,60485.03862,-6841.214755,0
21401,220000,2,1,2,27,-0.27379281,-109487.8049,-11266.6281,0
21402,120000,2,2,3,59,5.337813506,96044.42282,-3137.775679,1
21403,50000,2,3,2,26,-1.63520974,-102989.5581,-9408.737749,1
21404,70000,2,2,1,37,1.332964001,54476.46826,-6902.767093,0
21405,30000,2,2,2,35,-1.161978604,-78328.56674,-8828.781088,0
21406,60000,2,2,1,32,0.455994497,-72410.99075,-8763.077765,0
21407,110000,2,2,2,28,0.455994497,-15728.73813,-7207.81856,1
21408,30000,2,3,1,30,-1.175928457,-106309.5098,-7179.736023,0
21409,60000,2,3,1,34,0.455994497,-23963.4711,-8012.907097,0
21410,60000,2,1,2,26,-1.984915007,-109158.9716,-10673.3998,0
21411,30000,2,2,2,24,4.209217356,-64128.24198,-8158.217427,0
21412,60000,2,3,1,49,0.455994497,16470.03924,-2480.660514,0
21413,180000,2,4,2,26,0.455994497,178384.8671,111527.0344,0
21414,240000,2,2,1,34,0.455994497,55026.82585,-5183.48321,0
21415,220000,2,1,2,30,-1.984915007,-100680.7126,-6825.205296,0
21416,100000,2,3,1,35,-2.380582949,-110049.9155,-11545.07288,0
21417,180000,2,1,2,27,0.945371449,-93055.60029,-8986.45271,0
21418,140000,2,2,1,26,0.455994497,146986.6318,-1180.55486,0
21419,60000,2,2,1,27,5.000553241,-44533.33334,-8275.905278,1
21420,90000,2,3,1,56,0.455994497,23150.45885,-6006.622363,0
21421,50000,2,2,2,27,2.748488129,-60728.44528,-7281.286386,1
21422,290000,2,1,2,28,0.455994497,133393.2027,-2404.218367,0
